zip,json
01940,"{""latitude"": 42.53456, ""longitude"": -71.03757}"
01944,"{""latitude"": 42.581540000000004, ""longitude"": -70.76825}"
01945,"{""latitude"": 42.499109999999995, ""longitude"": -70.86368}"
01949,"{""latitude"": 42.60432, ""longitude"": -71.01642}"
01950,"{""latitude"": 42.81237, ""longitude"": -70.88786999999999}"
01951,"{""latitude"": 42.77803, ""longitude"": -70.84976999999999}"
01952,"{""latitude"": 42.846540000000005, ""longitude"": -70.86162}"
01960,"{""latitude"": 42.53372, ""longitude"": -70.97223000000001}"
01966,"{""latitude"": 42.65435, ""longitude"": -70.6222}"
01969,"{""latitude"": 42.72121, ""longitude"": -70.89293}"
01970,"{""latitude"": 42.5126, ""longitude"": -70.90375999999999}"
01982,"{""latitude"": 42.62676, ""longitude"": -70.85795}"
01983,"{""latitude"": 42.63728, ""longitude"": -70.94256999999999}"
01984,"{""latitude"": 42.60083, ""longitude"": -70.88251}"
01985,"{""latitude"": 42.79391, ""longitude"": -70.96907}"
02019,"{""latitude"": 42.077729999999995, ""longitude"": -71.47408}"
02021,"{""latitude"": 42.17514, ""longitude"": -71.12656}"
02025,"{""latitude"": 42.23604, ""longitude"": -70.81903}"
02026,"{""latitude"": 42.24671, ""longitude"": -71.17777}"
02030,"{""latitude"": 42.23663, ""longitude"": -71.28418}"
02032,"{""latitude"": 42.15491, ""longitude"": -71.21548}"
02035,"{""latitude"": 42.06266, ""longitude"": -71.24613000000001}"
02038,"{""latitude"": 42.08623, ""longitude"": -71.41127}"
02043,"{""latitude"": 42.21678, ""longitude"": -70.88499}"
02045,"{""latitude"": 42.28436, ""longitude"": -70.88269}"
02047,"{""latitude"": 42.13346, ""longitude"": -70.68674}"
02048,"{""latitude"": 42.016259999999996, ""longitude"": -71.21868}"
02050,"{""latitude"": 42.11488, ""longitude"": -70.71476}"
02052,"{""latitude"": 42.18481, ""longitude"": -71.305}"
02053,"{""latitude"": 42.15352, ""longitude"": -71.42904}"
02054,"{""latitude"": 42.16933, ""longitude"": -71.36255}"
02056,"{""latitude"": 42.11637, ""longitude"": -71.32963000000001}"
02061,"{""latitude"": 42.160740000000004, ""longitude"": -70.81774}"
02062,"{""latitude"": 42.186040000000006, ""longitude"": -71.19492}"
02066,"{""latitude"": 42.20146, ""longitude"": -70.76181}"
02067,"{""latitude"": 42.108109999999996, ""longitude"": -71.18143}"
02071,"{""latitude"": 42.102779999999996, ""longitude"": -71.27208}"
02072,"{""latitude"": 42.11922, ""longitude"": -71.10188000000001}"
02081,"{""latitude"": 42.14651, ""longitude"": -71.25883}"
02090,"{""latitude"": 42.22025, ""longitude"": -71.21068000000001}"
02093,"{""latitude"": 42.0513, ""longitude"": -71.35521999999999}"
02108,"{""latitude"": 42.35767, ""longitude"": -71.06505}"
02109,"{""latitude"": 42.364740000000005, ""longitude"": -71.05301}"
02110,"{""latitude"": 42.358309999999996, ""longitude"": -71.05175}"
02111,"{""latitude"": 42.35007, ""longitude"": -71.05911}"
02113,"{""latitude"": 42.36542, ""longitude"": -71.0554}"
02114,"{""latitude"": 42.36316, ""longitude"": -71.06732}"
02115,"{""latitude"": 42.34108, ""longitude"": -71.09458000000001}"
02116,"{""latitude"": 42.3506, ""longitude"": -71.07566}"
02118,"{""latitude"": 42.33818, ""longitude"": -71.07072}"
02119,"{""latitude"": 42.3241, ""longitude"": -71.08483000000001}"
02120,"{""latitude"": 42.3321, ""longitude"": -71.09637}"
02121,"{""latitude"": 42.305890000000005, ""longitude"": -71.08586}"
02122,"{""latitude"": 42.30007, ""longitude"": -71.03352}"
02124,"{""latitude"": 42.28572, ""longitude"": -71.07105}"
02125,"{""latitude"": 42.31544, ""longitude"": -71.05594}"
02126,"{""latitude"": 42.27434, ""longitude"": -71.09383000000001}"
02127,"{""latitude"": 42.334790000000005, ""longitude"": -71.03901}"
02128,"{""latitude"": 42.372679999999995, ""longitude"": -71.01652}"
02129,"{""latitude"": 42.37975, ""longitude"": -71.06169}"
02130,"{""latitude"": 42.30986, ""longitude"": -71.11487}"
02131,"{""latitude"": 42.28463, ""longitude"": -71.12653}"
02132,"{""latitude"": 42.28025, ""longitude"": -71.16145}"
02134,"{""latitude"": 42.35787, ""longitude"": -71.12941}"
02135,"{""latitude"": 42.34981, ""longitude"": -71.15386}"
02136,"{""latitude"": 42.25533, ""longitude"": -71.12934}"
02138,"{""latitude"": 42.38004, ""longitude"": -71.13463}"
02139,"{""latitude"": 42.36253, ""longitude"": -71.10302}"
02140,"{""latitude"": 42.39327, ""longitude"": -71.13323000000001}"
02141,"{""latitude"": 42.36999, ""longitude"": -71.08265}"
02142,"{""latitude"": 42.36195, ""longitude"": -71.082}"
02143,"{""latitude"": 42.38145, ""longitude"": -71.09684}"
02144,"{""latitude"": 42.40074, ""longitude"": -71.12194000000001}"
02145,"{""latitude"": 42.39204, ""longitude"": -71.08958}"
02148,"{""latitude"": 42.430479999999996, ""longitude"": -71.0576}"
02149,"{""latitude"": 42.406420000000004, ""longitude"": -71.05447}"
02150,"{""latitude"": 42.395920000000004, ""longitude"": -71.03245}"
02151,"{""latitude"": 42.418440000000004, ""longitude"": -71.00350999999999}"
02152,"{""latitude"": 42.37279, ""longitude"": -70.97788}"
02155,"{""latitude"": 42.42325, ""longitude"": -71.10884}"
02163,"{""latitude"": 42.36636, ""longitude"": -71.12076}"
02169,"{""latitude"": 42.24759, ""longitude"": -71.00322}"
02170,"{""latitude"": 42.266490000000005, ""longitude"": -71.01615}"
02171,"{""latitude"": 42.28822, ""longitude"": -71.02459}"
02176,"{""latitude"": 42.45561, ""longitude"": -71.05901}"
02180,"{""latitude"": 42.474070000000005, ""longitude"": -71.09723000000001}"
02184,"{""latitude"": 42.20384, ""longitude"": -71.00224}"
02186,"{""latitude"": 42.24123, ""longitude"": -71.08436999999999}"
02188,"{""latitude"": 42.20807, ""longitude"": -70.95749}"
02189,"{""latitude"": 42.20876, ""longitude"": -70.9316}"
02190,"{""latitude"": 42.16646, ""longitude"": -70.95271}"
02191,"{""latitude"": 42.243629999999996, ""longitude"": -70.94148}"
02199,"{""latitude"": 42.34747, ""longitude"": -71.08202}"
02203,"{""latitude"": 42.3605, ""longitude"": -71.05896}"
02210,"{""latitude"": 42.34778, ""longitude"": -71.03905999999999}"
02215,"{""latitude"": 42.347770000000004, ""longitude"": -71.10282}"
02301,"{""latitude"": 42.077909999999996, ""longitude"": -71.04223}"
02302,"{""latitude"": 42.08784, ""longitude"": -70.99869}"
02322,"{""latitude"": 42.12666, ""longitude"": -71.04924}"
02324,"{""latitude"": 41.97282, ""longitude"": -70.97489}"
02330,"{""latitude"": 41.87389, ""longitude"": -70.75635}"
02332,"{""latitude"": 42.0467, ""longitude"": -70.71495999999999}"
02333,"{""latitude"": 42.03515, ""longitude"": -70.94241}"
02338,"{""latitude"": 41.991409999999995, ""longitude"": -70.86326}"
02339,"{""latitude"": 42.1224, ""longitude"": -70.85665}"
02341,"{""latitude"": 42.05579, ""longitude"": -70.87232}"
02343,"{""latitude"": 42.147290000000005, ""longitude"": -71.00482}"
02346,"{""latitude"": 41.880359999999996, ""longitude"": -70.87432}"
02347,"{""latitude"": 41.83127, ""longitude"": -70.95914}"
02351,"{""latitude"": 42.11724, ""longitude"": -70.95962}"
02356,"{""latitude"": 42.05507, ""longitude"": -71.12058}"
02357,"{""latitude"": 42.05772, ""longitude"": -71.08075}"
02359,"{""latitude"": 42.06547, ""longitude"": -70.80143000000001}"
02360,"{""latitude"": 41.87859, ""longitude"": -70.63065999999999}"
02364,"{""latitude"": 41.98617, ""longitude"": -70.74823}"
02366,"{""latitude"": 41.85082, ""longitude"": -70.65717}"
02367,"{""latitude"": 41.96345, ""longitude"": -70.80973}"
02368,"{""latitude"": 42.176970000000004, ""longitude"": -71.05341}"
02370,"{""latitude"": 42.129870000000004, ""longitude"": -70.91096}"
02375,"{""latitude"": 42.01746, ""longitude"": -71.10146999999999}"
02379,"{""latitude"": 42.021390000000004, ""longitude"": -71.02669}"
02382,"{""latitude"": 42.07999, ""longitude"": -70.93991}"
02420,"{""latitude"": 42.45632, ""longitude"": -71.21668000000001}"
02421,"{""latitude"": 42.43854, ""longitude"": -71.24}"
02445,"{""latitude"": 42.32597, ""longitude"": -71.13396999999999}"
02446,"{""latitude"": 42.34356, ""longitude"": -71.12167}"
02451,"{""latitude"": 42.3982, ""longitude"": -71.2571}"
02452,"{""latitude"": 42.393570000000004, ""longitude"": -71.2196}"
02453,"{""latitude"": 42.36913, ""longitude"": -71.24024}"
02457,"{""latitude"": 42.29838, ""longitude"": -71.26836}"
02458,"{""latitude"": 42.3528, ""longitude"": -71.18748000000001}"
02459,"{""latitude"": 42.31493, ""longitude"": -71.19174}"
02460,"{""latitude"": 42.35196, ""longitude"": -71.20831}"
02461,"{""latitude"": 42.31682, ""longitude"": -71.20848000000001}"
02462,"{""latitude"": 42.329879999999996, ""longitude"": -71.25607}"
02464,"{""latitude"": 42.312870000000004, ""longitude"": -71.21958000000001}"
02465,"{""latitude"": 42.34917, ""longitude"": -71.22668}"
02466,"{""latitude"": 42.34411, ""longitude"": -71.24806}"
02467,"{""latitude"": 42.31641, ""longitude"": -71.16118}"
02468,"{""latitude"": 42.32731, ""longitude"": -71.23076}"
02472,"{""latitude"": 42.37, ""longitude"": -71.17725}"
02474,"{""latitude"": 42.42023, ""longitude"": -71.1565}"
02476,"{""latitude"": 42.41624, ""longitude"": -71.17518000000001}"
02478,"{""latitude"": 42.396029999999996, ""longitude"": -71.17951}"
02481,"{""latitude"": 42.31293, ""longitude"": -71.27431}"
02482,"{""latitude"": 42.29384, ""longitude"": -71.29986}"
02492,"{""latitude"": 42.27612, ""longitude"": -71.24374}"
02493,"{""latitude"": 42.35893, ""longitude"": -71.30008000000001}"
02494,"{""latitude"": 42.299659999999996, ""longitude"": -71.23201}"
02532,"{""latitude"": 41.75163, ""longitude"": -70.59728}"
02534,"{""latitude"": 41.66707, ""longitude"": -70.61995}"
02535,"{""latitude"": 41.34896, ""longitude"": -70.74628}"
02536,"{""latitude"": 41.596940000000004, ""longitude"": -70.56721}"
02537,"{""latitude"": 41.72948, ""longitude"": -70.44013000000001}"
02538,"{""latitude"": 41.77702, ""longitude"": -70.64917}"
02539,"{""latitude"": 41.379940000000005, ""longitude"": -70.53223}"
02540,"{""latitude"": 41.57201, ""longitude"": -70.62793}"
02542,"{""latitude"": 41.70259, ""longitude"": -70.54687}"
02543,"{""latitude"": 41.49345, ""longitude"": -70.73109000000001}"
02553,"{""latitude"": 41.713359999999994, ""longitude"": -70.61883}"
02554,"{""latitude"": 41.285379999999996, ""longitude"": -70.0798}"
02556,"{""latitude"": 41.639520000000005, ""longitude"": -70.62584}"
02557,"{""latitude"": 41.4366, ""longitude"": -70.58}"
02558,"{""latitude"": 41.7448, ""longitude"": -70.6535}"
02559,"{""latitude"": 41.69165, ""longitude"": -70.61522}"
02561,"{""latitude"": 41.76886, ""longitude"": -70.53319}"
02562,"{""latitude"": 41.78718, ""longitude"": -70.52691}"
02563,"{""latitude"": 41.71962, ""longitude"": -70.47801}"
02564,"{""latitude"": 41.26529, ""longitude"": -69.98433}"
02568,"{""latitude"": 41.45264, ""longitude"": -70.61758}"
02571,"{""latitude"": 41.76357, ""longitude"": -70.69795}"
02575,"{""latitude"": 41.39991, ""longitude"": -70.65451}"
02576,"{""latitude"": 41.77807, ""longitude"": -70.7637}"
02584,"{""latitude"": 41.258829999999996, ""longitude"": -70.00735}"
02601,"{""latitude"": 41.6603, ""longitude"": -70.29682}"
02630,"{""latitude"": 41.70462, ""longitude"": -70.30329}"
02631,"{""latitude"": 41.74684, ""longitude"": -70.06940999999999}"
02632,"{""latitude"": 41.66055, ""longitude"": -70.34749000000001}"
02633,"{""latitude"": 41.68892, ""longitude"": -69.97227}"
02635,"{""latitude"": 41.62373, ""longitude"": -70.44049}"
02637,"{""latitude"": 41.705709999999996, ""longitude"": -70.27238}"
02638,"{""latitude"": 41.73226, ""longitude"": -70.19362}"
02639,"{""latitude"": 41.666340000000005, ""longitude"": -70.13529}"
02641,"{""latitude"": 41.75059, ""longitude"": -70.15222}"
02642,"{""latitude"": 41.83957, ""longitude"": -69.97697}"
02643,"{""latitude"": 41.765679999999996, ""longitude"": -69.93648}"
02644,"{""latitude"": 41.68422, ""longitude"": -70.51024}"
02645,"{""latitude"": 41.70422, ""longitude"": -70.06083000000001}"
02646,"{""latitude"": 41.670790000000004, ""longitude"": -70.07194}"
02647,"{""latitude"": 41.631840000000004, ""longitude"": -70.30805}"
02648,"{""latitude"": 41.67072, ""longitude"": -70.41636}"
02649,"{""latitude"": 41.61764, ""longitude"": -70.49053}"
02650,"{""latitude"": 41.70342, ""longitude"": -69.96591}"
02651,"{""latitude"": 41.87506, ""longitude"": -70.0034}"
02652,"{""latitude"": 42.044109999999996, ""longitude"": -70.09475}"
02653,"{""latitude"": 41.76877, ""longitude"": -69.9739}"
02655,"{""latitude"": 41.62995, ""longitude"": -70.39258000000001}"
02657,"{""latitude"": 42.06139, ""longitude"": -70.19814000000001}"
02659,"{""latitude"": 41.68305, ""longitude"": -70.02231}"
02660,"{""latitude"": 41.705459999999995, ""longitude"": -70.15434}"
02663,"{""latitude"": 41.90675, ""longitude"": -69.99739}"
02664,"{""latitude"": 41.67465, ""longitude"": -70.19465}"
02666,"{""latitude"": 41.98943, ""longitude"": -70.04569000000001}"
02667,"{""latitude"": 41.92791, ""longitude"": -70.01815}"
02668,"{""latitude"": 41.71178, ""longitude"": -70.35675}"
02669,"{""latitude"": 41.67100000000001, ""longitude"": -69.9928}"
02670,"{""latitude"": 41.65987, ""longitude"": -70.1716}"
02671,"{""latitude"": 41.6721, ""longitude"": -70.11095}"
02672,"{""latitude"": 41.63551, ""longitude"": -70.31791}"
02673,"{""latitude"": 41.6573, ""longitude"": -70.24665999999999}"
02675,"{""latitude"": 41.70485, ""longitude"": -70.23063}"
02702,"{""latitude"": 41.78452, ""longitude"": -71.06116}"
02703,"{""latitude"": 41.93103, ""longitude"": -71.29505999999999}"
02713,"{""latitude"": 41.43437, ""longitude"": -70.87573}"
02715,"{""latitude"": 41.81747, ""longitude"": -71.15058}"
02717,"{""latitude"": 41.75874, ""longitude"": -70.97166}"
02718,"{""latitude"": 41.86891, ""longitude"": -71.01162}"
02719,"{""latitude"": 41.63945, ""longitude"": -70.87321}"
02720,"{""latitude"": 41.732859999999995, ""longitude"": -71.11808}"
02721,"{""latitude"": 41.67465, ""longitude"": -71.14768000000001}"
02723,"{""latitude"": 41.69271, ""longitude"": -71.12968000000001}"
02724,"{""latitude"": 41.68401, ""longitude"": -71.17936}"
02725,"{""latitude"": 41.71252, ""longitude"": -71.18426}"
02726,"{""latitude"": 41.76072, ""longitude"": -71.14446}"
02738,"{""latitude"": 41.70912, ""longitude"": -70.76355}"
02739,"{""latitude"": 41.668690000000005, ""longitude"": -70.81706}"
02740,"{""latitude"": 41.63787, ""longitude"": -70.93814}"
02743,"{""latitude"": 41.71385, ""longitude"": -70.90123}"
02744,"{""latitude"": 41.60799, ""longitude"": -70.91269}"
02745,"{""latitude"": 41.69893, ""longitude"": -70.94826}"
02746,"{""latitude"": 41.6615, ""longitude"": -70.94155}"
02747,"{""latitude"": 41.66783, ""longitude"": -71.01626999999999}"
02748,"{""latitude"": 41.5605, ""longitude"": -70.97896999999999}"
02760,"{""latitude"": 41.97006, ""longitude"": -71.33585}"
02762,"{""latitude"": 42.01409, ""longitude"": -71.33641999999999}"
02763,"{""latitude"": 41.96669, ""longitude"": -71.30749}"
02764,"{""latitude"": 41.856629999999996, ""longitude"": -71.16051999999999}"
02766,"{""latitude"": 41.96402, ""longitude"": -71.18418}"
02767,"{""latitude"": 41.93707, ""longitude"": -71.05109}"
02769,"{""latitude"": 41.84394, ""longitude"": -71.24559}"
02770,"{""latitude"": 41.75849, ""longitude"": -70.84084}"
02771,"{""latitude"": 41.83778, ""longitude"": -71.31735}"
02777,"{""latitude"": 41.75704, ""longitude"": -71.21205}"
02779,"{""latitude"": 41.83491, ""longitude"": -71.07544}"
02780,"{""latitude"": 41.90755, ""longitude"": -71.11955999999999}"
02790,"{""latitude"": 41.5999, ""longitude"": -71.08324}"
02791,"{""latitude"": 41.52799, ""longitude"": -71.07806}"
02802,"{""latitude"": 41.95195, ""longitude"": -71.45534}"
02804,"{""latitude"": 41.43188, ""longitude"": -71.77235999999999}"
02806,"{""latitude"": 41.74438, ""longitude"": -71.31461}"
02807,"{""latitude"": 41.177620000000005, ""longitude"": -71.57854}"
02808,"{""latitude"": 41.408559999999994, ""longitude"": -71.74866999999999}"
02809,"{""latitude"": 41.68271, ""longitude"": -71.2694}"
02812,"{""latitude"": 41.4777, ""longitude"": -71.65437}"
02813,"{""latitude"": 41.39728, ""longitude"": -71.67017}"
02814,"{""latitude"": 41.89877, ""longitude"": -71.69752}"
02815,"{""latitude"": 41.77305, ""longitude"": -71.65833}"
02816,"{""latitude"": 41.69086, ""longitude"": -71.61976}"
02817,"{""latitude"": 41.62911, ""longitude"": -71.66729000000001}"
02818,"{""latitude"": 41.6431, ""longitude"": -71.49295}"
02822,"{""latitude"": 41.56728, ""longitude"": -71.63266}"
02825,"{""latitude"": 41.78117, ""longitude"": -71.72612}"
02826,"{""latitude"": 41.97398, ""longitude"": -71.63701999999999}"
02827,"{""latitude"": 41.69785, ""longitude"": -71.73955}"
02828,"{""latitude"": 41.878009999999996, ""longitude"": -71.55935}"
02830,"{""latitude"": 41.98212, ""longitude"": -71.64989}"
02831,"{""latitude"": 41.75264, ""longitude"": -71.58910999999999}"
02832,"{""latitude"": 41.508340000000004, ""longitude"": -71.72596999999999}"
02833,"{""latitude"": 41.48737, ""longitude"": -71.77825}"
02835,"{""latitude"": 41.51497, ""longitude"": -71.3771}"
02836,"{""latitude"": 41.45232, ""longitude"": -71.62048}"
02837,"{""latitude"": 41.515229999999995, ""longitude"": -71.16455}"
02838,"{""latitude"": 41.96513, ""longitude"": -71.47617}"
02839,"{""latitude"": 41.94292, ""longitude"": -71.64314}"
02840,"{""latitude"": 41.47775, ""longitude"": -71.32036}"
02841,"{""latitude"": 41.51334, ""longitude"": -71.32381}"
02842,"{""latitude"": 41.51735, ""longitude"": -71.2771}"
02852,"{""latitude"": 41.58765, ""longitude"": -71.46084}"
02857,"{""latitude"": 41.82933, ""longitude"": -71.632}"
02858,"{""latitude"": 41.96345, ""longitude"": -71.64835}"
02859,"{""latitude"": 41.9667, ""longitude"": -71.74521999999999}"
02860,"{""latitude"": 41.87003, ""longitude"": -71.38838}"
02861,"{""latitude"": 41.87853, ""longitude"": -71.35226999999999}"
02863,"{""latitude"": 41.89005, ""longitude"": -71.39344}"
02864,"{""latitude"": 41.97039, ""longitude"": -71.41978}"
02865,"{""latitude"": 41.91265, ""longitude"": -71.44847}"
02871,"{""latitude"": 41.58397, ""longitude"": -71.2563}"
02872,"{""latitude"": 41.61718, ""longitude"": -71.32885999999999}"
02873,"{""latitude"": 41.53107, ""longitude"": -71.77575999999999}"
02874,"{""latitude"": 41.51543, ""longitude"": -71.46876999999999}"
02875,"{""latitude"": 41.45559, ""longitude"": -71.63814}"
02876,"{""latitude"": 41.9962, ""longitude"": -71.58207}"
02878,"{""latitude"": 41.60908, ""longitude"": -71.17412}"
02879,"{""latitude"": 41.42671, ""longitude"": -71.53626}"
02881,"{""latitude"": 41.47893, ""longitude"": -71.52341}"
02882,"{""latitude"": 41.42483, ""longitude"": -71.46856}"
02885,"{""latitude"": 41.72826, ""longitude"": -71.26281999999999}"
02886,"{""latitude"": 41.70572, ""longitude"": -71.45857}"
02888,"{""latitude"": 41.74861, ""longitude"": -71.41036}"
02889,"{""latitude"": 41.7057, ""longitude"": -71.39206}"
